time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-21.46895081802406,-2.8725758654505493,45.982754441048996,5.9254232186179205,0.5790342752510034,0.0,0.11647091280065847,3.8080746390226268,23.811254919354205,-4.104953624035545,4.104953624035545,0.0,850.0,860.0,860.0,850.0
2.4000000000000017,-21.498470286862386,-2.6660651661003767,47.42837382451131,5.678918880255246,0.8255798598409223,0.0,-1.1915454120213238,3.015447732764473,24.33160243472292,-4.116072559203618,4.116072559203618,0.0,850.0,860.0,860.0,850.0
2.4600000000000017,-21.623848825157225,-2.5166320498700396,48.8928814223078,5.431766817526608,1.0727651116351984,0.0,-3.0600971865319773,1.948020696916359,24.399550393005008,-4.12604652054332,4.12604652054332,0.0,850.0,860.0,860.0,850.0
2.520000000000002,-21.873909247517897,-2.4307759932445108,50.34327087150031,5.184034176644985,1.320524421916767,0.0,-5.3178685144614715,0.953158095789344,23.85686236270939,-4.13498724681058,4.13498724681058,0.0,850.0,860.0,860.0,850.0
2.580000000000002,-22.26592047064682,-2.3929778290192374,51.74477970838647,4.935781602135329,1.5687983602910398,0.0,-7.761544496331144,0.3943156962892219,22.802371679013817,-4.1429892555740375,4.1429892555740375,0.0,850.0,860.0,860.0,850.0
2.640000000000002,-22.80468709492387,-2.3690393086067525,53.075090063997536,4.687064218737225,1.81753277970056,0.0,-10.175026478306046,0.5113896123725258,21.538957608262155,-4.1501347760459435,4.1501347760459435,0.0,850.0,860.0,860.0,850.0
2.700000000000002,-23.480912195159803,-2.3174263077001185,54.33323528313426,4.437932292809862,2.0666782214753834,0.0,-12.303947608434816,1.2912151684776887,20.45134789984523,-4.156499248281346,4.156499248281346,0.0,850.0,860.0,860.0,850.0
2.760000000000002,-24.270133960559114,-2.206618165072957,55.53877652690496,4.188431555991613,2.3161896371408073,0.0,-13.915264707941514,2.4217345279860907,19.806567375789605,-4.162156391564551,4.162156391564551,0.0,850.0,860.0,860.0,850.0
2.820000000000002,-25.138078058072196,-2.0283284743830814,56.71953440605111,3.9386032463678617,2.566026372125794,0.0,-14.93225906444668,3.487316438915308,19.60777945825273,-4.167181323427339,4.167181323427339,0.0,850.0,860.0,860.0,850.0
2.880000000000002,-26.051533931389084,-1.7942363026056292,57.89810544726419,3.688484014833401,2.8161522681484836,0.0,-15.453119442152545,4.271758522943534,19.716116230737093,-4.171650508092879,4.171650508092879,0.0,850.0,860.0,860.0,850.0
2.940000000000002,-26.984102014119674,-1.5212317470441579,59.0912776063715,3.438105895318701,3.066535694517057,0.0,-15.572936207727357,4.79447319603825,20.103637737729013,-4.175638726390125,4.175638726390125,0.0,850.0,860.0,860.0,850.0
3.000000000000002,-27.910403324008495,-1.2238205019156623,60.318200000580845,3.187496492682916,3.317149363412227,0.0,-15.221423042546872,5.080499808061128,20.849372992110823,-4.179214764324922,4.179214764324922,0.0,850.0,860.0,860.0,850.0
3.0600000000000023,-28.797144151326645,-0.9179789419740695,61.59968271688177,2.9366794260225966,3.5679698952574626,0.0,-14.232802942247703,5.065124346119515,21.894987368765463,-4.182437748731348,4.182437748731348,0.0,850.0,860.0,860.0,850.0
3.1200000000000023,-29.603748293467465,-0.6224666943180884,62.94620779994153,2.685674963780201,3.8189771964130905,0.0,-12.559855457491455,4.749224503306945,22.969821540316,-4.185355056493424,4.185355056493424,0.0,850.0,860.0,860.0,850.0
3.1800000000000024,-30.29342428175302,-0.3509320069564091,64.35098825265409,2.43450075366038,4.070153743055727,0.0,-10.37339063557968,4.299009025354496,23.811147131705507,-4.1880016911312286,4.1880016911312286,0.0,850.0,860.0,860.0,850.0
3.2400000000000024,-30.843417365398402,-0.10495037669847675,65.79734714982732,2.1831902266500016,4.321464744702734,0.0,-7.940143654781978,3.922951938090567,24.363295647468668,-4.188925131546717,4.188925131546717,0.0,850.0,860.0,860.0,850.0
3.3000000000000025,-31.24460325161648,0.12396228610623503,67.27046508744206,1.9318529853146327,4.572801988425326,0.0,-5.424447201820473,3.7422368281121083,24.719583727818247,-4.189009717429137,4.189009717429137,0.0,850.0,860.0,860.0,850.0
3.3600000000000025,-31.49304865304292,0.3502521938181883,68.7615541147941,1.6805108557734298,4.824144119866325,0.0,-2.848281059559315,3.8546765302233648,24.974399837361346,-4.189085175307958,4.189085175307958,0.0,850.0,860.0,860.0,850.0
3.4200000000000026,-31.586432773918876,0.595891017669473,70.26741963205995,1.4291627783427927,5.075492464786757,0.0,-0.28163863380957843,4.4072186759957255,25.233097760266922,-4.189722072218761,4.189722072218761,0.0,850.0,860.0,860.0,850.0
3.4800000000000026,-31.533460095138633,0.888685392894171,71.79301159442798,1.1777354187177025,5.326921402427134,0.0,1.9678005310857127,5.400753174323645,25.652996493562743,-4.191896311621415,4.191896311621415,0.0,850.0,860.0,860.0,850.0
3.5400000000000027,-31.365723385564895,1.2456716139008877,73.34956398697183,0.9261833055971955,5.578474702224998,0.0,3.495997786886896,6.470608719329598,26.24075893150612,-4.193781633250398,4.193781633250398,0.0,850.0,860.0,860.0,850.0
3.6000000000000028,-31.131527644421713,1.6568667342325047,74.93867360429313,0.6745232166558015,5.830135677432249,0.0,4.204841225387696,7.1616895042836966,26.675562630284517,-4.195410952101615,4.195410952101615,0.0,850.0,860.0,860.0,850.0
3.660000000000003,-30.871693940813557,2.0959237226778162,76.5408901099294,0.4227697189953403,6.081889845124017,0.0,4.413929734441788,7.429879657641054,26.666089235175185,-4.196827798970266,4.196827798970266,0.0,850.0,860.0,860.0,850.0
3.720000000000003,-30.605231377118557,2.545372271550113,78.13362320357243,0.1709346458103509,0.05054013391090706,0.0,4.450662159010723,7.543843165096775,26.430063278524965,-4.198079536096432,4.198079536096432,0.0,850.0,860.0,860.0,850.0
3.780000000000003,-30.342101603264275,2.9990942930281794,79.71844765657661,6.202212343865263,0.302448168462365,0.0,4.26706592786444,7.548252524487658,26.46355971075586,-4.19920890686235,4.19920890686235,0.0,850.0,860.0,860.0,850.0
3.840000000000003,-30.10423950925689,3.4432042753413286,81.31803238005693,5.950238860160372,0.5544220121931769,0.0,3.56416520695897,7.179418253858807,26.89675253719509,-4.200247955719505,4.200247955719505,0.0,850.0,860.0,860.0,850.0
3.900000000000003,-29.929262717001315,3.8491057200632652,82.9464580713365,5.698204491548392,0.8064566930718691,0.0,2.1658959228004964,6.276121294205375,27.34664944304617,-4.201215673693369,4.201215673693369,0.0,850.0,860.0,860.0,850.0
3.960000000000003,-29.857074009668917,4.188923834143489,84.58963919077776,5.446113340252765,1.0585481162004378,0.0,0.16760631813612736,5.027726308131336,27.33217828399042,-4.202118549670784,4.202118549670784,0.0,850.0,860.0,860.0,850.0
4.020000000000002,-29.91701806618219,4.453804519454679,86.21197215775264,5.193969332572774,1.3106923560616792,0.0,-2.2048938616191003,3.8440858730441256,26.64733225118646,-4.2029529062150734,4.2029529062150734,0.0,850.0,860.0,860.0,850.0
4.080000000000001,-30.125343100345166,4.660481369425427,87.77553186382197,4.941776764068262,1.5628851150477292,0.0,-4.752259878345482,3.1434674801646763,25.41032731675133,-4.203708491855478,4.203708491855478,0.0,850.0,860.0,860.0,850.0
4.14,-30.48694069481973,4.847459757136221,89.25680675276168,4.689540606124034,1.8151214204997963,0.0,-7.280000987709921,3.2134136597098997,23.967861709382127,-4.204373199615395,4.204373199615395,0.0,850.0,860.0,860.0,850.0
4.199999999999998,-30.99259014104265,5.0624210200328426,90.65675626895928,4.4372665104791125,2.0673956229418735,0.0,-9.505679765637932,4.044655388499098,22.76183927739181,-4.204938560188485,4.204938560188485,0.0,850.0,860.0,860.0,850.0
